project_id,llm_primary,llm_secondary,confidence,rule_id,evidence_text,llm_run_at
75ce0e44109ddd7b3842ef206eddc3b3,federal_land,federal_permit,high,T5_llm,"requirements and mitigation measures that might be identified as part of this EIS, 
construction of the action alternatives would require the following permits or authorizations: 
 
Endangered Species Act (ESA) Section 7 consultation and subsequent incidental take statement 
 
Special Use Permit/L",2026-07-21T02:19:01.133741+00:00
77c70e7c0a5624c44530cc5ee279eeeb,federal_permit,federal_land,high,T5_llm,"ation of this FEIS and which have been incorporated by reference where appropriate. Additional, non-NEPA 
documents related to environmental studies performed in Massachusetts to support decisions concerning offshore 
wind energy development are available on BOEM’s website.8 
• 
Programmatic Environ",2026-07-21T02:19:04.105847+00:00
781f60f77dfe9572e89d601f9eea5967,federal_direct_action,federal_land,medium,T5_llm,Biomass Cogeneration and Heating Facilities at the Savannah River Site ........................................................................................4 2.0,2026-07-21T02:19:06.194834+00:00
784db0a2-cb12-e4fc-b21f-51e70e92171c,federal_direct_action,federal_property_transaction,medium,T5_llm,"Electrical Capacity & Distribution Capability (ECDC) Project [""Description of Proposed Action: Argonne's scientific advancements require a strong foundation that supports reliable, redundant, maintainable, and flexible utility systems. A key component of ANL's utility system portfolio is the high vo",2026-07-21T02:19:09.327186+00:00
788d891cea07a28e3cfe187b344df870,unknown,,low,T5_llm,"Laser Interferometer Gravitational-Wave Observatory STEM Exploration Center Southeastern and central Washington is a region with few hands-on science-education facilities. Since LIGO announced its first detection of gravitational waves in February 2016, the number of school teachers and students vis",2026-07-21T02:19:11.627958+00:00
78aa20427ac86059f2113a9667bca92d,federal_direct_action,federal_land,high,T5_llm,"tes Code 
USDOE 
US Department of Energy 
USEPA 
US Environmental Protection Agency 
USFF 
US Fleet Forces Command 
USFWS 
US Fish and Wildlife Service 
USGS 
US Geological Survey 
USMC 
US Marine Corps 
VFR 
Visual Flight Rules 
VOC 
volatile organic compound 
W- 
Warning Area 
WAPA 
Western Area P",2026-07-21T02:19:14.243780+00:00
78c9f36ecf3ce716919dc416b968416c,federal_land,federal_permit,high,T5_llm,Greenlink North Project ). The 525 kV transmission line would generally parallel portions of United States (US) Highway 50 and an existing 230 kV transmission line for most of its length. The GLNP electric transmission facilities would be predominantly on lands administered by the US Department of t,2026-07-21T02:19:16.640581+00:00
790cb78b-5221-efcb-79f0-41e721767c6f,federal_land,federal_direct_action,high,T5_llm,"Fiscal Year (FY)-14 Wireless Test Bed Fiber Optic Cable to Gate 1 and Experimental Breeder Reactor-I (EBR-I) Cell Sites [""SECTION B. Project Description:\nThe purpose of this work is to install new fiber optic cable to support new wireless technology (4G) which will not work as well on\nexisting mic",2026-07-21T02:19:22.292876+00:00
791fc21936b5881919cc38de8dac6bf4,federal_direct_action,federal_permit,medium,T5_llm,"o
f
 Radioactive Material by Air and Other Modes. NUREG-0170, U.S. Nuclear Regulatory 
Commission, Washington, D.C. 
U.S. Nuclear Regulatory Commission (NRC). 1984. Environmental Impact Appraisal. Union Carbide 
Corporation Medical Products Division, Tuxedo, New York. Related to License Renewal o
f
",2026-07-21T02:19:24.995813+00:00
79a67d2caf38cc9f71b4c5d10ef5c72b,federal_land,federal_permit,high,T5_llm,"iated agency actions. 
 
In addition to the federal agency jurisdictions identified in Table 2-1, the approximately 5.3-mile portion 
of the gen-tie crossing BLM lands outside of the Reservation and private lands would be subject to Clark 
County jurisdiction and would require a Special Use Permit (",2026-07-21T02:19:27.511280+00:00
7a5d326c5742295d7809d757902d9075,federal_direct_action,federal_property_transaction,high,T5_llm,"....... 288 
6.2.2.1 Scoping Notice, Media Release, VA Website, and Direct Mail Notification ................... 288 
6.2.2.2 EIS Scoping Summary ...................................................................................................... 289 
6.2.2.3 Comments on Draft Programmatic EA ....",2026-07-21T02:19:30.216779+00:00
7ae220aad0b3e1ca9882ac6b511ee511,federal_direct_action,federal_land,medium,T5_llm,"Wind Turbine Generator System, Block Island, Rhode Island An experimen tal wind turbine generator (WTG) , de si gnated MOD-OA , w i l l be installed on a knoll in New Meadow H i l l Swamp , electri ca l ly",2026-07-21T02:19:33.082589+00:00
7b48cb59-c2f3-4dcb-9f12-9ecd19ed164a,federal_land,federal_permit,high,T5_llm,"Crescent Lake Boat Launch and Infrastructure Project [""Decision: I have decided to implement the Crescent Lake Boat Launch and Infrastructure Project. The Deschutes National Forest, Crescent Ranger District is planning a project to improve infrastructure and safety in the vicinity of the Crescent Bo",2026-07-21T02:19:35.566682+00:00
7bbd169a662be92df72df563a3acd951,federal_permit,,high,T5_llm,"licy Act (NEPA) and Section 309 of 
the Clean Air Act.  The construction and operation of these projects would result in 
the combined total generation capacity of 9.7 megawatts of hydroelectric power from Warm 
and Clearwater Creeks in Whatcom County, Washington. The final EIS, prepared by the Fede",2026-07-21T02:19:37.497813+00:00
7bfac516c12531d561477a879ca02dc7,unknown,,low,T5_llm,"onomic development has occurred.  Electric power is purchased by residences, tribal 
facilities, and businesses from outside suppliers such as Otter Tail Power Company or Wild Rice 
Electric Cooperative and is derived from coal burning or hydropower plants in North Dakota.  
The Western Area Power A",2026-07-21T02:19:39.944775+00:00
7cbe179db23532cfca54c7d7714f0220,unknown,,low,T5_llm,High Temperature Test Facility ..................................................................................................................... 1 2.,2026-07-21T02:19:41.990145+00:00
7dabc8ed-b1ab-edde-f652-2d406b6917a6,federal_land,federal_permit,high,T5_llm,"NOAA Climate Monitoring Station Grant Issuance [""**Description of Proposed Action:** On February 3, 2014, the Department of Commerce/National Oceanic and Atmospheric Administration's U.S. Climate Reference Network (USCRN) filed an application for a grant in support of NOAA's U.S. Climate Reference N",2026-07-21T02:19:44.368606+00:00
7e651c0c8257aedc3e349d8e075ecf7e,federal_direct_action,federal_property_transaction,medium,T5_llm,Paducah Depleted Uranium Hexafluoride Conversion ..................................................................................... S-10 S.1.3,2026-07-21T02:19:47.419859+00:00
7f908c0a50f10984e444056574e3785d,federal_land,federal_direct_action,high,T5_llm,"my Environmental Command in February,
2008.

The Environmental Assessment for Construction of Four Projects to Support the Army
Growth Stationing Action at Schofield Barracks Military Reservation, Oahu, Hawaii,
prepared for the U.S. Army Garrison, Hawaii in January, 2010.

The Programmatic Environ",2026-07-21T02:19:51.572124+00:00
80203ef8e983ce0f94be227d78c2cccb,federal_direct_action,federal_permit|federal_funding,high,T5_llm,"esented to Congress will reflect careful consideration of each estimate 
and its basis. Congress will then have to factor the cost of the SSC into its budget 
process. The decision to proceed with the SSC, or with any other federal program ,  
ultimately rests with Congress. The DOE, on its part, wi",2026-07-21T02:19:55.305407+00:00
807c0a8722c64415ca1e0910b312b62c,federal_land,federal_permit,high,T5_llm,"proposed action and 
decision to issue the authorization, if appropriate. The U.S. Army Corps of Engineers (USACE) similarly 
intends to adopt the Final EIS to meet its responsibilities under Section 404 of the Clean Water Act 
(CWA) and Section 10 of the Rivers and Harbors Act of 1899 (RHA). 
ES.2 ",2026-07-21T02:19:57.864731+00:00
81fc8ede-439d-f682-01ec-d19049c6562a,federal_funding,,high,T5_llm,"ollege Northeast Photovoltaic Regional Training Provider project. The original NEPA review (GFO-10-
237) applied to Phase 1 of this project. This additional location is part of Phase 1.

Hudson Valley Community College's sub-recipient Greenfield Community College proposes to use federal funding to
i",2026-07-21T02:19:59.750096+00:00
82188cb2c3e95e41e80f7312754d7968,federal_permit,,high,T5_llm,"DRAFT Environmental Impact Statement for Hydropower Licenses: Northfield Mountain Pumped Storage Project, Federal Energy Regulatory Commission Project No. 2485-071 and the Turners Falls Hydroelectric Project, Federal Energy Regulatory Commission Project No. 1889-085",2026-07-21T02:20:02.386266+00:00
82dd092f-413e-2f39-3b9f-70c2812e567f,federal_funding,,high,T5_llm,"cost share.

Insert the following language in the award:

You are required to:
Submit an Environmental Assessment to the Golden Field Office. A Finding of No Significant Impact (FONSI) is
required before funds will be release for construction of the facility.

Note to Specialist:

According the the ",2026-07-21T02:20:04.989355+00:00
834ce25e-687d-0c32-70b3-1ec3d837caf8,unknown,,low,T5_llm,"Operation of 3 MeV electron Van de Graaff Accelerator [""Description of Proposed Action: This review covers the operation and maintenance of 3- MeV Van De Graaf electron accelerator as needed to meet program needs. The accelerator will be operated and maintained within approved and authorized limits.",2026-07-21T02:20:07.770195+00:00
853b96cb-56c6-3b91-7320-224dcc4e45cf,federal_land,federal_permit,high,T5_llm,"Mill Creek Canyon Electric Transmission Line Relocation and Reconstruction [""1.0 DECISION AND RATIONALE: This document details my decision to authorize the proposal to relocate, bury and reconstruct the electric transmission line in Mill Creek Canyon, to mitigate wildfire hazards posed by the aging ",2026-07-21T02:20:10.152432+00:00
859ffc1ed95b442aa109c404498efa8d,federal_permit,federal_land,high,T5_llm,"Draft Environmental Impact Statement for the Proposed Relicensing of Hells Canyon Hydroelectric Project located on the Snake River in Washington and Adams Counties, Idaho, and Wallowa and Baker Counties, Oregon",2026-07-21T02:20:13.429150+00:00
87f3e0e1-d9a6-867a-2887-2fd6247c632c,federal_land,federal_permit,medium,T5_llm,"Site Ops - Abatement Services Bldg 16/370,371, 269, 189, 190, 384; NREL Tracking No. 10-036 [""Description:\nB1.16 Removal of asbestos-containing materials from buildings in accordance with 40 CFR part 61 (National Emission Standards for Hazardous Air Pollutants), subpart M (National Emission Standar",2026-07-21T02:20:16.501233+00:00
881a2355-cbde-c32a-a4ed-7138377eaf84,federal_land,,high,T5_llm,"NV Energy Resilience Corridors Project [""DECISION\nI have decided to implement the proposed action, which includes treatment and maintenance of vegetation adjacent to NV Energy electrical infrastructure and power line corridors (see project overview map). These treatments will create safe clearance ",2026-07-21T02:20:19.524958+00:00
88308f0edb70c0baa1ceba0a6690b331,unknown,,low,T5_llm,100 Megawatt Proposed Biomass Power Plant warrant special attention; or 3. The potential environmental impacts resulting from the proposed action are of national importance because of the threat to national environmental resources or to environmental policies.,2026-07-21T02:20:22.014008+00:00
88391cf353ad13cc5f60c982cf90513b,unknown,,low,T5_llm,"Energy Gateway South Transmission Project . 7. Determine Remaining Available Resource. The spatial extent of the remaining available resource (e.g., habitat) in the CIAA was determined by assessing the area outside of the estimated total cumulative development area. Chapter 4 – Cumulative Effects Fi",2026-07-21T02:20:24.322241+00:00
88fee41f0982e8dd966c30ef2f7c62b4,pma,federal_land,high,T5_llm,"y 2, south of Highway 44, south of the Teton River in the 
Diamond Valley area (see Appendix A in the March 2007 document for a description of 
other potential alignments in the Diamond Valley area), and north of the Great Falls 
230-kV switch yard.  Alternative 4 would parallel WAPA’s 230-kV single",2026-07-21T02:20:26.741562+00:00
8b635116b3235c991c71d0d81be39584,federal_funding,,high,T5_llm,"President Obama Announces $3.4 Billion 
Investment to Spur Transition to Smart Energy Grid,” Washington, D.C., October 27, accessed 
June 1, 2010.  http://www.energy.gov/news2009/8216.htm 
DOE (U.S. Department of Energy), 2009b, Environmental Assessment for Department of Energy 
Loan Guarantee for B",2026-07-21T02:20:29.111238+00:00
8c9790f957a75d046c7434d01b63334e,unknown,,low,T5_llm,Small-Scale Power Plant and Direct-Use Geothermal Application,2026-07-21T02:20:31.658734+00:00
8cd32d00-b845-8f80-301c-1b07cb435adc,unknown,,low,T5_llm,"Standby Backup Generator, Old Brookville Village Hall Expansion [""Brief Description of Activities: Work required to install a 38kW backup generator and 1,000 gallon underground fuel tank along with the necessary electrical wiring and equipment to the Village hall and to police HQ building.""]",2026-07-21T02:20:34.011202+00:00
8cf1495f-8075-6c44-27dd-d824623266ce,federal_direct_action,,medium,T5_llm,"Kesselring Site Electrical Upgrades Project [""PROJECT SCOPE DISCUSSION\nThe scope of the Kesselring Site Electrical Upgrades Project includes the replacement and upgrade of the 4160 switchgear in Building 17 with new modern equipment, installation of a remote operating station in Building 15, and re",2026-07-21T02:20:36.039828+00:00
8d2b6ff2-ab75-e430-47d0-e73fd94d8d04,federal_funding,,high,T5_llm,"Forest County Potawatomi Community Material Conservation Program [""Proposed Action or Project Description: The proposed action would involve establishing an energy efficiency program for tribal members. Under this activity, the tribe would develop a plan for implementing energy efficiency strategies",2026-07-21T02:20:39.128358+00:00
8df99c128aac5de7446580c6bfac0fa6,federal_funding,federal_permit,high,T5_llm,"sion, DOE has 
provided financial assistance in support of the preliminary engineering and design phase 
of ORPC Maine’s Cobscook Bay Project and is now considering authorizing the 
expenditure of additional federal funds in support of the project.  Specifically, the 
additional DOE funding would be",2026-07-21T02:20:43.329671+00:00
8e06ffaae78cb45ae7a16075f1b13db7,federal_land,federal_permit,high,T5_llm,"Compliance with Clean Water Act Section 404 
In our scoping comments (July 30, 2009), the U.S. Environmental Protection Agency 
(EPA) noted that the project applicant should coordinate with the U.S. Army Corps of Engineers 
(Corps) to determine if the proposed project requires a Section 404 permit u",2026-07-21T02:20:46.708719+00:00
8e1ac57a-3b8a-b16f-16b6-0c872daaff42,federal_land,federal_permit,high,T5_llm,"Electric Vehicle Charging Station Installations [""Description of Proposed Action and Need:\nPurpose and Need:\nTo comply with DOE Executive Order (EO) 14057 Section 102 (ii), the Fermilab Sustainability Department within the Infrastructure Services Division (ISD) is planning for and facilitating the",2026-07-21T02:20:48.756835+00:00
8e3b484a7d99a27e976ef6d53d85392b,federal_funding,,high,T5_llm,"es of the cellulosic ethanol plant. Section 2.2 discusses the No Action Alternative and 
Section 2.3 provides information on two alternatives that were considered as options but 
were eliminated from detailed analysis by Range Fuels. 
2.1 Proposed Action (Preferred Alternative) 
DOE would provide fu",2026-07-21T02:20:52.029448+00:00
8e75871c1aa6eb68d1b477b86b6645ff,federal_funding,,high,T5_llm,"el and an adjacent 73-acre parcel, acquired 
by Redwood Materials in March 2021 and July 2022, respectively. Portions of the 100-acre parcel 
(approximately 73 acres) were cleared and rough-graded prior to initiation of the LPO’s federal 
action (i.e., consideration of providing federal financial as",2026-07-21T02:20:57.618286+00:00
8f2f7b3b66f9b6a7957c60bcc8da9e2f,federal_program,,high,T5_llm,"DS 
ozone depleting substance 
ODY 
Mars Odyssey 
OFW 
Outstanding Florida 
Waters 
OPlan 
Operation Plan 
OSHA 
Occupational Safety & 
Health Administration 
oz 
ounce 
 
P 
PAFB 
Patrick Air Force Base 
PAH 
polychlorinated aromatic 
hydrocarbon 
PCB 
polychlorinated biphenol 
PEIS 
Programmatic 
",2026-07-21T02:21:00.357622+00:00
8f9f55f5bd75cec4f6fc7c967a701eff,federal_permit,,high,T5_llm,"federal action subject to 
NEPA’s environmental impact statement requirements and to make its comments public. 
 
The Federal Energy Regulatory Commission (FERC) is considering an application from the South Feather 
Water and Power Agency (South Feather) to relicense the existing 117.3-megawatt Sout",2026-07-21T02:21:03.298206+00:00
8fa2e4a0ce54588261fa6730fcf58c03,federal_permit,federal_land,high,T5_llm,"Coastal Virginia Offshore Wind Commercial Project . The ROD should clearly identify the selected mitigation measures, how these measures will avoid sensitive resources during construction and operation, ensure adverse impacts are minimal where possible, and indicate any additional measures or change",2026-07-21T02:21:06.266975+00:00
8fbfdf1a-bfaf-4b91-c137-f9d3459be73a,federal_funding,,high,T5_llm,"U.S. FUELS ACROSS AMERICA'S HIGHWAYS - MICHIGAN TO MONTANT (M2M) [""Rationale for determination: This project number and recipient have previously received a CX on previous work. This new CX has been signed due to the recipient adding additional project locations. The control number reflects the prim",2026-07-21T02:21:08.919940+00:00
9008f2ce3db9f2b42e989536b630d425,federal_direct_action,federal_funding,high,T5_llm,"uction and operation of a Large 
Blade Test Facility, called the Wind Technology Testing Center (WTTC), in the Charlestown 
neighborhood of Boston, Massachusetts. 
DOE determined the need to prepare an Environmental Assessment (EA) to evaluate the impacts that 
could result from DOE’s Proposed Actio",2026-07-21T02:21:11.502717+00:00
9025a669-307f-f590-72fa-d47be5b8bf91,unknown,,low,T5_llm,"BOILER BLOWDOWN TANK PROJECT [""PROJECT SCOPE DISCUSSION\n\nThe scope of the Kesselring Site Boiler Blowdown Tank Project consists of: (1) Excavation\nand removal of an existing 60 year-old 450 gallon Blowdown Tank; (2) Construction of an\napproximately 275 square foot building at the location of the",2026-07-21T02:21:14.664424+00:00
904407ecaf279d75944842ed6fa7cccb,federal_land,federal_permit,medium,T5_llm,"Proposed K Road Moapa Solar Facility, Clark County, Nevada",2026-07-21T02:21:17.018482+00:00
907f0208d95c7f5fd343186d03caa085,unknown,,low,T5_llm,North Plains Connector Project Map North Plains Connector Project Date: (10/24/2024) Source: Z:\Clients\E_H\GRID\North_Plains\Permitting\Federal\NEPA\Resource_Reports\Rev4\RR1\Figures\GRID_NPC_NEPA_RR1_Modified_Overview\GRID_NPC_NEPA_Figure_1.1-1.aprx 4 For Environmental Review Purposes Only Major T,2026-07-21T02:21:19.646831+00:00
9097e1126671463920cbf1a128628c5a,federal_funding,,high,T5_llm,"purpose and need for agency action is to comply with the DOE mandate under the Energy 
Independence and Security Act and the American Recovery and Reinvestment Act by selecting 
eligible projects that meet the stated objectives of the acts.   
A123 has applied for a loan pursuant to the DOE Advanced",2026-07-21T02:21:22.241073+00:00
915417d1-8585-f72f-e804-75161d50dc05,federal_funding,federal_land,medium,T5_llm,"Wireless Microsensors System for Monitoring Deep Subsurface Operations [""Brief Description of Activities: Test wells for Task 3 work have been identified; Task 3 was not covered under original CX. Activities: plug back existing wells, install sensors, cement well casing, test sensors, site restorati",2026-07-21T02:21:25.113214+00:00
933136b3-de59-a6d2-a3c8-7cb4158d2820,federal_funding,,high,T5_llm,"ociated wiring, and appurtenances at
approximately 15 fueling sites would not have a significant individual or cumulative impact to human health and/or the
environment.

Any changes to the project activities are subject to additional NEPA review by DOE and are not authorized for Federal
funding unle",2026-07-21T02:21:27.667233+00:00
942df59cd67dc08a35bcc2733bf27286,federal_direct_action,federal_permit,medium,T5_llm,"components necessary 
to ensure compliance with the packaging requirements of this subpart. It may 
consist of one or more receptacles, absorbent materials, spacing structures, 
thermal insulation, radiation shielding, and devices for cooling or absorbing 
mechanical shocks. The conveyance, 
tie-dow",2026-07-21T02:21:30.535377+00:00
94616a6449e1376e2a1d2fc242543027,federal_land,federal_permit,high,T5_llm,"EEDSPORT-FAIRVIEW LINE










































































5HHGVSRUW)DLUYLHZ($

Reinforcement Project (described in Section 1.4.1).  If the Dixonville Route is chosen, it
is likely that the line would parallel the Proposed Action.  Also, BPA and other utilit",2026-07-21T02:21:33.198163+00:00
95fcc58ff97f8534ef900c7e85325978,unknown,,low,T5_llm,Bear River Hydroelectric Projects,2026-07-21T02:21:36.067104+00:00
984b6f5b22b44ada3f2d7236289091f3,federal_program,federal_permit,medium,T5_llm,"f 
P. H. Glatfelter Company's treatment/disposal facility would not change if the 
proposed project would be approved). 
Please see also response to Comment J-60/6. 
Res
ponse: Please see the responses to Comments D-82/ 1 , J 
-60/6, and J 
-62/3. The 
P. H. Glatfelter Company's National Pollutant D",2026-07-21T02:21:38.268957+00:00
986c3c830089ba5ef1e61d7f30e0497f,federal_program,,high,T5_llm,"Proposed Energy Conservation Standards for Three Types of Consumer Products: Dishwashers, Clothes Washers and Clothes Dryers",2026-07-21T02:21:39.952943+00:00
98f3a094-19f8-12e1-278d-317eb98d46af,unknown,,low,T5_llm,"nvironmental
regulations. Based on a review of the Prize Official Rules and a description of anticipated Phase 3 activities, DOE has
determined that no adverse impacts to resources of concern are expected as a result of Phase 3 activities.

Any work proposed to be conducted at a federal facility may",2026-07-21T02:21:42.718214+00:00
99277374-7c94-f86f-7e10-6b4f5583fb61,federal_funding,,high,T5_llm,"Energy Reduction Measures At City Buildings [""Proposed Action or Project Description: An Energy Audit was conducted in 3 bldgs - City Hall, Police Station, and Singleton Community Center, with the intent to ensure those buildings more than cover the available funds in the grant. This objective was m",2026-07-21T02:21:44.667512+00:00
99a13b59e21a78945467cb855bc2d256,federal_permit,,high,T5_llm,"Draft Environmental Impact Statement for Hydropower Licenses for the Yadkin Hydroelectric Project (Federal Energy Regulatory Commission Project No. P-2197-073); and the Yadkin-Pee Dee River Hydroelectric Project (Federal Energy Regulatory Commission Project No. P-2206-030) in Anson, Davidson, Davie,",2026-07-21T02:21:47.531029+00:00
99e527b16638fe2dfeaf47b936c0e96d,federal_land,federal_direct_action,high,T5_llm,"purpose and need for undertaking the actions. 
Table ES-1. Purpose and Need for each Supplemental Environmental Impact Statement Proposed Action 
Proposed Action  
Purpose of the Action 
Need for the Action 
Provide Additional 
Stormwater Runoff 
Control 
The purpose is to provide additional 
surfac",2026-07-21T02:21:50.259245+00:00
9a6f1656-2445-202a-dc44-c6f156f98522,federal_funding,,high,T5_llm,"Robust highly durable solid oxide fuel cell cathodes [""Brief Description of Activities: The objective of this program is to evaluate impurity scavenging by added reactive elements that are intentionally exsolved from the SOFC cathode electrode during operation.""]",2026-07-21T02:21:52.383980+00:00
9ac9a394-f5c8-51f5-3fe8-824cb3af1340,federal_property_transaction,,high,T5_llm,"GE Property Acquisition [""PROJECT SCOPE DISCUSSION\nThe Department of Energy (DOE), Knolls Atomic Power Laboratory (KAPL) proposes to acquire approximately 50 acres of vacant land containing no active developments, buildings, or structures located along the western boundary of the KAPL facility (her",2026-07-21T02:21:54.124529+00:00
9ad2e834-b4ce-2775-74d6-e2449e8eb352,federal_land,federal_permit,high,T5_llm,"NAVAL REACTORS FACILITY (NRF) FIRE WATER UPGRADE PROJECT [""PROJECT SCOPE DISCUSSION\nThe purpose of the NRF Fire Water Upgrade (FWU) project is to construct a new fire water\nstorage tank and associated pump house that will support future projects and meet the\nrequirements of the International Fire",2026-07-21T02:21:56.748941+00:00
9afef369-708e-c23d-7565-11ff44194784,federal_funding,,high,T5_llm,"proposed action, as NEPA Compliance Officer (authorized under DOE
Order 451.1A), I have made the following determination:

CX, EA, EIS APPENDIX AND NUMBER:
Description:
A11 Technical
advice and
assistance to Technical advice and planning assistance to international, national, state, and local organi",2026-07-21T02:21:59.410802+00:00
9b5745a4-4461-8638-25f9-97b13df2ae44,federal_program,federal_funding,medium,T5_llm,"Electrochemically Mediated Air Separation Modules [""Brief Description of Activities: Develop a novel electrochemically activated oxygen sorbent and electrochemical reactor combination through modeling and experimental means.""]",2026-07-21T02:22:01.723748+00:00
9be803b62ace0bc91616bbcbbf6a9be5,federal_land,federal_permit,medium,T5_llm,Expanding Capabilities at the Power Grid Test Bed at Idaho National Laboratory for Action ................................................................................................... 4 2.,2026-07-21T02:22:04.531873+00:00
9c8d33a9f99cf860972049e3872997d9,federal_program,,high,T5_llm,Energy Efficiency Standards for New Federal Commercial and High-Rise Multi-Family Residential Buildings and New Federal Residential Low-Rise Residential Buildings FOR AGENCY ACTION ............................................. 12 2,2026-07-21T02:22:06.372958+00:00
9e171b08ba50d2fd2394efde31aaa510,federal_direct_action,federal_funding,medium,T5_llm,"The National Spherical Tokamak Experiment at the Princeton Plasma Physics Laboratory FOR THE PROPOSED ACTION If the United States is to meet the energy needs of the future, it is essential that new technologies emerge to compensate for dwindling supplies of fossil fuels and the eventual depletion of",2026-07-21T02:22:09.242951+00:00
9e53c9e3-9348-7433-7534-bc1994df9cd2,federal_land,federal_direct_action,high,T5_llm,"Generic Categorical Exclusion for Siting, Constructing, Modifying, and Operating Small-Scale Structures, Pacific Northwest National Laboratory, Richland, Washington [""Description of the Proposed Action:\nDOE proposes to site, construct, modify, and/or operate small-scale support structures. Siting a",2026-07-21T02:22:12.108806+00:00
9eab5b500127f26c504a182eeccf659b,unknown,,low,T5_llm,"anagement upon completion of outages.  Forced outages are also reported with an estimated 
return time, if possible.  Any forced or scheduled outages causing the project to miss scheduled 
water release targets must be immediately reported to the Water Management Section and to 
SEPA.  In such cases",2026-07-21T02:22:14.159302+00:00
a00604ad-53b3-9284-4dc1-008c501d63e0,federal_funding,,high,T5_llm,"Design, Fabricate and Characterize High Temp and Pressure Microchannel HX for SCO2 Power Cycles [""Brief Description of Proposed Action: CMU will explore the manufacturing process for the additive manufactured heat exchanger designed by OSU. The end result will be a final fabricated heat exchanger to",2026-07-21T02:22:15.795651+00:00
a02260cf9fab70047e434141a09ee8a5,federal_land,federal_permit,high,T5_llm,"g would remove the Project 
and components from the site, permanent alterations, specifically roads, would remain. 
Considering the scope of the Project’s permanent impacts on jurisdictional waters, it is anticipated that 
the Project would qualify for an authorization under the Clean Water Act Sect",2026-07-21T02:22:17.738635+00:00
a0948da3-f061-7995-ee5b-60eb929145b4,unknown,,low,T5_llm,"Glencliff Wood Chip Project [""Brief Description of Proposed Action: Installation of wood chip boiler w/cogen and support structure to replace existing boiler.""]",2026-07-21T02:22:20.195987+00:00
a0d163abe057224d82500138bcac5865,federal_funding,,high,T5_llm,"ANK 
 
 
 
 
 
 
 
 


ALGENOL INTEGRATED BIOREFINERY FOR PRODUCING ETHANOL FROM HYBRID ALGAE 
FINAL EA 
 
DOE/EA-1786 
1 
 
1.0 
INTRODUCTION AND PURPOSE AND NEED 
The U.S. Department of Energy (DOE) is proposing to authorize the expenditure of up to $18 
million in cost-shared federal funding to s",2026-07-21T02:22:23.365047+00:00
a0f5c617-ac38-2795-54e8-ba3320c24cd8,federal_land,,high,T5_llm,"Establish Laydown Yard Northeast of MOX Services Concrete Batch Plant [""Proposed Action or Project Description:\nMOX Services proposes to establish a laydown yard approximately 150 feet east of 902-3F. The 0.26-acre site is sparsely covered with grasses\nand herbaceous vegetation and also is partial",2026-07-21T02:22:26.349238+00:00
a1706090e803fe3e9a96e5430784fa2b,federal_permit,,high,T5_llm,Final Environmental Impact Statement for the Relicensing of the Niagara Project,2026-07-21T02:22:28.494109+00:00
a192ca86-69a2-caa4-6892-261f7a36cc9d,federal_land,,high,T5_llm,"Construction of Indoor Firing Range [""Proposed Action Description\nThis project would provide the Nevada National Security Site (NNSS) Protective Force Contractor, with a fully operational, climate-controlled indoor firing range. The firing range would be in Area 23, south of Building 23-1101 and we",2026-07-21T02:22:30.885863+00:00
a2ca44e41fa1b042d8e12d41b85c461e,unknown,,low,T5_llm,Clackamas River Hydroelectric Project,2026-07-21T02:22:33.592840+00:00
a37f9ad2ecc4181f8c51a5d7b4a8dbc7,federal_permit,federal_land,high,T5_llm,"proposed action before the 2020 rule 
went into effect. 
Cooperating agencies may rely on this EIS to support their decision-making. Revolution Wind has 
applied to the National Marine Fisheries Service (NMFS) for an incidental take authorization in the form 
of a Letter of Authorization for Inciden",2026-07-21T02:22:36.600076+00:00
a41f1e4522d4fb2c848fd03bf109292e,federal_funding,,high,T5_llm,"Proposed Action would authorize $1 million in grant expenditures.  The total cost of the 
Laboratory’s proposed project would be about $4.4 million. 
The Laboratory would construct and operate a new Energy Center to house a wood pellet biomass boiler 
and purchase wood pellets from regional supplier",2026-07-21T02:22:38.805366+00:00
a4224fc9d5d30aa0d411951740a33f0d,federal_direct_action,federal_land,high,T5_llm,"legal requirements. 
Section 2 of the E.O. directs Federal agencies to implement sustainable practices for: 
 
• Energy efficiency and reductions in greenhouse gas emissions. 
• Use of renewable energy. 
• Reduction in water consumption intensity. 
• Acquisition of green products and services. 
• Po",2026-07-21T02:22:41.740531+00:00
a495c9c9452d87f33717bcb54aa3e17b,federal_permit,,high,T5_llm,"proposed action is NRC issuance of COLs 
for two new nuclear power reactor units (Units 3 and 4) at the VEGP site near Waynesboro, 
Georgia. 
EPA previously reviewed and submitted written comments regarding the Draft and Final 
Environmental Impact Statements (EISs) for the Early Site Permit (ESP) f",2026-07-21T02:22:44.692378+00:00
a4b1a869-5618-78ba-54e1-e5aafa2141f9,federal_direct_action,,high,T5_llm,"Categorical Exclusion for Domestic Atmospheric Radiation Measurement Campaigns (ARM) [""Proposed Action Description: The U.S. Department of Energy (DOE), Office of Science, in conjunction with Los Alamos National Laboratory (LANL) proposes to conduct atmospheric and environmental monitoring activitie",2026-07-21T02:22:46.485330+00:00
